timestamp,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
1776259546.6068041,0.7177271246910095,0.5488450527191162,1.9522518357462104e-07,0.7061824798583984,0.47704651951789856,0.003919609822332859,0.681531548500061,0.4300956428050995,0.0045876409858465195,0.6588883996009827,0.39530807733535767,0.00438873004168272,0.6471812129020691,0.36371278762817383,0.0031292648054659367,0.6429283022880554,0.44252073764801025,-0.006736746523529291,0.6081460118293762,0.3986063003540039,-0.011632630601525307,0.5851088762283325,0.3754897713661194,-0.013769194483757019,0.5667267441749573,0.35977911949157715,-0.015409906394779682,0.6317598819732666,0.47776150703430176,-0.01199913490563631,0.5875842571258545,0.4458906650543213,-0.017039179801940918,0.5590121150016785,0.43275803327560425,-0.019600961357355118,0.5372763872146606,0.42539602518081665,-0.02155900187790394,0.6287534236907959,0.5176219940185547,-0.016284162178635597,0.5868858098983765,0.49963146448135376,-0.021012259647250175,0.5611176490783691,0.4879438579082489,-0.025085363537073135,0.5423294305801392,0.4789747893810272,-0.028311720117926598,0.6323972344398499,0.5596952438354492,-0.01971461996436119,0.6001527905464172,0.5656391382217407,-0.02531999535858631,0.5800431370735168,0.5668548345565796,-0.02812645398080349,0.5629631876945496,0.5650668144226074,-0.029556268826127052
1776259546.6698782,0.7175986766815186,0.5480939149856567,1.9218298064060946e-07,0.7068368196487427,0.47674888372421265,0.004188720136880875,0.6823214888572693,0.4299512803554535,0.005142695270478725,0.659328043460846,0.3960302770137787,0.0052676633931696415,0.6477276682853699,0.3640250563621521,0.004378170240670443,0.6426320672035217,0.4429875612258911,-0.006142637226730585,0.6088401079177856,0.39931613206863403,-0.010972009040415287,0.5860728025436401,0.3757789731025696,-0.013038226403295994,0.5682136416435242,0.3597411513328552,-0.01456074696034193,0.631420910358429,0.4778716564178467,-0.011373138055205345,0.5869919657707214,0.44517648220062256,-0.016475239768624306,0.55852872133255,0.4315730333328247,-0.018788008019328117,0.5371263027191162,0.42388421297073364,-0.02038266509771347,0.6286020278930664,0.5172603130340576,-0.01562283281236887,0.5859561562538147,0.4986123740673065,-0.020546860992908478,0.5601440072059631,0.4872804880142212,-0.024368416517972946,0.5414019823074341,0.47853657603263855,-0.027212850749492645,0.6325903534889221,0.5591689348220825,-0.018957357853651047,0.5999488234519958,0.565686821937561,-0.02466125786304474,0.579675555229187,0.5667566657066345,-0.02730495296418667,0.5625126361846924,0.564388632774353,-0.02849012427031994
1776259546.7314868,0.7176170349121094,0.546953022480011,1.8850202820885897e-07,0.7062540650367737,0.47527578473091125,0.00448806444182992,0.6813677549362183,0.42850446701049805,0.0055664763785898685,0.6586965322494507,0.394902765750885,0.005749417468905449,0.6470212340354919,0.36348283290863037,0.00490550184622407,0.6425185203552246,0.4418471157550812,-0.006279109511524439,0.6083947420120239,0.3986113369464874,-0.011197167448699474,0.5854246020317078,0.37542223930358887,-0.013271638192236423,0.5673322081565857,0.35943275690078735,-0.014790745452046394,0.6313984990119934,0.4769238233566284,-0.011656518094241619,0.5869501829147339,0.44524693489074707,-0.016912519931793213,0.5583494305610657,0.43169915676116943,-0.01930028386414051,0.536670446395874,0.4237865209579468,-0.020984016358852386,0.6284255981445312,0.5164050459861755,-0.016009720042347908,0.5862882137298584,0.4986923038959503,-0.020899707451462746,0.5604807734489441,0.4868347644805908,-0.02476988546550274,0.5416069030761719,0.4774361252784729,-0.027692073956131935,0.6321597099304199,0.558349609375,-0.0194409042596817,0.5998630523681641,0.5646665692329407,-0.024946941062808037,0.5796577334403992,0.5657925605773926,-0.027529703453183174,0.5625287890434265,0.5637840628623962,-0.02873505838215351
1776259546.7939513,0.7174792885780334,0.5468449592590332,1.9309841547965334e-07,0.7059252262115479,0.4750111401081085,0.004202304873615503,0.6810124516487122,0.42820456624031067,0.005077955313026905,0.6581577062606812,0.3942025601863861,0.005058786366134882,0.6463163495063782,0.36281001567840576,0.003951355814933777,0.6420698165893555,0.44211894273757935,-0.0062591987662017345,0.6079925298690796,0.3987142741680145,-0.011307419277727604,0.5852524638175964,0.37519046664237976,-0.013672509230673313,0.5673041343688965,0.35893112421035767,-0.015425344929099083,0.6309595704078674,0.47681525349617004,-0.011674411594867706,0.5864461064338684,0.44455182552337646,-0.016759010031819344,0.55792236328125,0.43095260858535767,-0.01927822269499302,0.536270260810852,0.42304787039756775,-0.02111654542386532,0.6281159520149231,0.516334593296051,-0.01614176668226719,0.585322916507721,0.49790310859680176,-0.021098902449011803,0.5591391921043396,0.48616543412208557,-0.025206539779901505,0.5398331880569458,0.4768108129501343,-0.028334710747003555,0.6319835782051086,0.5586162805557251,-0.019693369045853615,0.599012017250061,0.5644254684448242,-0.025386763736605644,0.5786935091018677,0.5653047561645508,-0.02805338241159916,0.5614619255065918,0.5629903674125671,-0.029339049011468887
1776259546.8566058,0.7164092063903809,0.5462504625320435,1.8891817887833895e-07,0.7052115797996521,0.4739589989185333,0.004929328802973032,0.6805576682090759,0.4274519085884094,0.0062575554475188255,0.6575934886932373,0.3940441310405731,0.006632551085203886,0.6455616354942322,0.36282235383987427,0.00594097888097167,0.640924870967865,0.44051167368888855,-0.005345241166651249,0.6070252656936646,0.3972795903682709,-0.009907933883368969,0.5842111706733704,0.373994916677475,-0.011894607916474342,0.5662593841552734,0.35791879892349243,-0.013379992917180061,0.6296353936195374,0.4760240614414215,-0.010729823261499405,0.5857096314430237,0.44412288069725037,-0.015481425449252129,0.5573639869689941,0.43079864978790283,-0.017691999673843384,0.5359726548194885,0.4228913486003876,-0.01930653117597103,0.6268085241317749,0.5159935355186462,-0.015096024610102177,0.5845978260040283,0.4973713755607605,-0.019757868722081184,0.5588615536689758,0.48566293716430664,-0.02359073981642723,0.5401525497436523,0.47634127736091614,-0.02650436945259571,0.6307377815246582,0.55818772315979,-0.018484726548194885,0.5982290506362915,0.5640276670455933,-0.023932820186018944,0.5780267715454102,0.5652153491973877,-0.026485029608011246,0.5609713792800903,0.5631640553474426,-0.02764681726694107
1776259546.9195209,0.7160834670066833,0.5460493564605713,1.8779556398840214e-07,0.7048375606536865,0.47434428334236145,0.0046041905879974365,0.6803609728813171,0.42779794335365295,0.005695890635251999,0.6573145985603333,0.393780916929245,0.00590326776728034,0.6453070640563965,0.3619944453239441,0.005057367961853743,0.641047477722168,0.4410577714443207,-0.005989547818899155,0.6070213913917542,0.39760735630989075,-0.010840941220521927,0.5840330123901367,0.3740946352481842,-0.012934602797031403,0.5659993886947632,0.35815680027008057,-0.014439350925385952,0.6298075914382935,0.47600266337394714,-0.011293460614979267,0.585334300994873,0.44422680139541626,-0.01627761870622635,0.55679851770401,0.431156188249588,-0.01845879666507244,0.5353363752365112,0.4239072799682617,-0.019974490627646446,0.626909077167511,0.5154523849487305,-0.015584477223455906,0.5846607685089111,0.49744752049446106,-0.020296556875109673,0.5588414072990417,0.485966295003891,-0.0240172129124403,0.5400210618972778,0.47706082463264465,-0.02682424895465374,0.630802571773529,0.557313859462738,-0.01894177682697773,0.5984991192817688,0.5635815858840942,-0.0243381354957819,0.5783525705337524,0.5650439858436584,-0.02679472044110298,0.5613008141517639,0.5634356141090393,-0.027866506949067116
1776259546.9840162,0.7162811160087585,0.5469032526016235,1.8607963170325093e-07,0.7051395177841187,0.47484028339385986,0.004236155189573765,0.6802396178245544,0.4280760884284973,0.005198132246732712,0.6572557687759399,0.3942272961139679,0.005298268981277943,0.6456578969955444,0.3624199330806732,0.004387527704238892,0.6411759257316589,0.4417371451854706,-0.006054764613509178,0.6071938276290894,0.3983720541000366,-0.010926895774900913,0.584176778793335,0.3750545382499695,-0.013063429854810238,0.5662317276000977,0.35957494378089905,-0.014594417996704578,0.6300190687179565,0.4768264591693878,-0.011257230304181576,0.585326075553894,0.4447704255580902,-0.016171570867300034,0.5568400621414185,0.43190255761146545,-0.018258072435855865,0.5355870127677917,0.4252787232398987,-0.019700173288583755,0.6270840764045715,0.5160882472991943,-0.015496720559895039,0.584557831287384,0.497511088848114,-0.02006610296666622,0.5588067770004272,0.486402302980423,-0.023569796234369278,0.5402234196662903,0.4783502221107483,-0.02623148448765278,0.630922794342041,0.5577773451805115,-0.018866023048758507,0.5982111692428589,0.563641369342804,-0.024122191593050957,0.5778881907463074,0.5648812055587769,-0.026432717218995094,0.5608816146850586,0.5632182359695435,-0.0274038128554821
1776259547.0474136,0.7158175706863403,0.5469748377799988,1.8454937844580854e-07,0.7048099637031555,0.4748151898384094,0.004898962564766407,0.6801314353942871,0.42846450209617615,0.006155532784759998,0.656958281993866,0.39483359456062317,0.006484025623649359,0.6453454494476318,0.3628084063529968,0.005710892844945192,0.6408814787864685,0.44192928075790405,-0.005710352212190628,0.6070119142532349,0.398788720369339,-0.010288316756486893,0.5841869711875916,0.37524425983428955,-0.012144502252340317,0.5664108991622925,0.3592343330383301,-0.01350539643317461,0.6294965147972107,0.47685033082962036,-0.011019354686141014,0.5852332711219788,0.44488126039505005,-0.015773257240653038,0.5568104386329651,0.4316789507865906,-0.01771119236946106,0.5354958176612854,0.42423829436302185,-0.019070638343691826,0.6265074014663696,0.516215443611145,-0.015285216271877289,0.5842463374137878,0.4978410005569458,-0.019869180396199226,0.5585219264030457,0.48636066913604736,-0.02345469407737255,0.5398605465888977,0.477618932723999,-0.026174630969762802,0.6303431987762451,0.5579796433448792,-0.018583938479423523,0.5977686643600464,0.5639373064041138,-0.023982573300600052,0.5774905681610107,0.5652369260787964,-0.026450255885720253,0.5603759288787842,0.5635539889335632,-0.027523724362254143
1776259547.1094658,0.7158322334289551,0.5459356307983398,1.843501422627014e-07,0.7043529748916626,0.47453808784484863,0.005083344876766205,0.6797617673873901,0.4279465973377228,0.00626261904835701,0.6568372845649719,0.3940553367137909,0.006487895734608173,0.6450000405311584,0.36240261793136597,0.005598884075880051,0.6409540772438049,0.44057875871658325,-0.00588225619867444,0.6066862344741821,0.3976362943649292,-0.010539929382503033,0.5836465954780579,0.37438637018203735,-0.012406548485159874,0.5656479001045227,0.35856038331985474,-0.0137530118227005,0.6299088597297668,0.4754962921142578,-0.011337208561599255,0.5852388739585876,0.4444935917854309,-0.0161416158080101,0.5567017197608948,0.4319877028465271,-0.018109958618879318,0.5352998375892639,0.4249807894229889,-0.019510501995682716,0.6270208954811096,0.5151422619819641,-0.015718834474682808,0.5846768617630005,0.49751994013786316,-0.02026251144707203,0.5589461922645569,0.486201673746109,-0.023745201528072357,0.54026859998703,0.4774577021598816,-0.02640472538769245,0.6306654810905457,0.5574426054954529,-0.019116755574941635,0.5980435013771057,0.5631442070007324,-0.024341195821762085,0.5779047012329102,0.5643101334571838,-0.026636159047484398,0.5608210563659668,0.5624884963035583,-0.02761066146194935
1776259547.1715965,0.7158794403076172,0.5449193120002747,1.8968901827065565e-07,0.7045288681983948,0.47326987981796265,0.0042183659970760345,0.6798753142356873,0.4261801242828369,0.005105564370751381,0.6568030714988708,0.3924107551574707,0.00515454588457942,0.6447859406471252,0.3607959747314453,0.004173507448285818,0.6404690742492676,0.4392584562301636,-0.0059723318554461,0.6063157320022583,0.3963010013103485,-0.010737728327512741,0.5835295915603638,0.3731727600097656,-0.01296130008995533,0.5654474496841431,0.3571169376373291,-0.014619153924286366,0.6294369697570801,0.4745554029941559,-0.01111107412725687,0.5854068994522095,0.44318974018096924,-0.015890806913375854,0.5570053458213806,0.43008822202682495,-0.018311673775315285,0.5353676676750183,0.4224206805229187,-0.02018013782799244,0.6266235113143921,0.5142313838005066,-0.015273182652890682,0.5847031474113464,0.4963288903236389,-0.019767653197050095,0.5589125752449036,0.4848140478134155,-0.02359611727297306,0.5401214957237244,0.47589975595474243,-0.026611924171447754,0.6303698420524597,0.5561867952346802,-0.018561827018857002,0.5977405309677124,0.561557948589325,-0.0237989891320467,0.5775349140167236,0.5626437664031982,-0.026308702304959297,0.5603598952293396,0.5608377456665039,-0.027516525238752365
1776259547.233106,0.7154685258865356,0.5433596968650818,1.886965748099101e-07,0.7042744159698486,0.47141554951667786,0.004636729136109352,0.6794732809066772,0.424312025308609,0.0059204064309597015,0.6565821766853333,0.39039990305900574,0.006304055452346802,0.6451604962348938,0.35852599143981934,0.005609133280813694,0.639982283115387,0.4368205964565277,-0.005211189854890108,0.6056933403015137,0.39351993799209595,-0.009336192160844803,0.583048939704895,0.37057608366012573,-0.01108804251998663,0.5651211142539978,0.354533851146698,-0.012486136518418789,0.6289138793945312,0.47215744853019714,-0.010315163992345333,0.585303008556366,0.4410690665245056,-0.01454703789204359,0.5571079850196838,0.4283359944820404,-0.01674567349255085,0.5356698632240295,0.4206351339817047,-0.01852387562394142,0.6260569095611572,0.5120666027069092,-0.014422358945012093,0.5843216776847839,0.49449101090431213,-0.018579447641968727,0.5587660670280457,0.4830965995788574,-0.022492360323667526,0.540123701095581,0.47404158115386963,-0.025621095672249794,0.6296736598014832,0.5543636083602905,-0.017604583874344826,0.5969775319099426,0.5598648190498352,-0.02272212505340576,0.5769020318984985,0.5612092614173889,-0.025375206023454666,0.559806764125824,0.559388279914856,-0.02671377919614315
